Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	15.6	19.9	21.8	494	646	718
2h	14.1	16.4	17.2	721	819	843
3h+	12.9	14.4	14.0	997	1133	1064
Kaikki	13.7	16.3	17.7	774	846	826
Lkm	1826.0	1014.0	382.0	1826	1014	382
