Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.2	9.0	11.4	401	404	433
2h	10.4	9.4	9.9	540	579	480
3h+	9.1	7.7	-	676	846	-
Kaikki	9.9	8.4	9.8	552	625	485
Lkm	108.0	74.0	39	108	74	39
