Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	-	-	-	-
2h	9.1	-	-	459	-	-
3h+	-	6.5	-	-	739	-
Kaikki	8.9	7.8	8.3	473	570	475
Lkm	10	13	6	10	13	6
