Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.1	-	-	472	-	-
2h	10.6	10.3	-	567	573	-
3h+	10.0	9.4	11.2	788	774	887
Kaikki	10.4	10.0	11.2	636	659	706
Lkm	108.0	60	12	108	60	12
