Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.4	11.1	11.2	356	377	397
2h	9.0	8.6	9.9	448	476	535
3h+	8.6	8.3	7.9	629	744	774
Kaikki	9.4	9.0	9.2	454	502	556
Lkm	118.0	270.0	104.0	118	270	104
