Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	8.0	-	-	329	-
2h	8.3	8.0	6.8	437	459	400
3h+	8.2	6.7	6.6	636	683	596
Kaikki	8.4	7.1	7.0	462	539	490
Lkm	40	64.0	22	40	64	22
