Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	16.7	18.4	21.4	568	622	687
2h	14.2	14.7	15.6	768	782	836
3h+	13.0	13.5	14.5	1022	1107	1081
Kaikki	13.7	15.2	16.8	856	798	826
Lkm	914.0	364.0	108.0	914	364	108
