Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	11.2	-	-	567	-	-
3h+	10.8	8.7	-	896	812	-
Kaikki	10.9	9.4	12.3	795	690	862
Lkm	52.0	14	5	52	14	5
