Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.5	16.1	-	439	553	-
2h	11.9	12.1	-	704	721	-
3h+	12.0	11.4	11.5	981	1237	904
Kaikki	12.2	12.3	12.3	784	874	789
Lkm	72.0	34.0	12	72	34	12
