Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.5	-	-	388	-
2h	-	9.4	-	-	514	-
Kaikki	10.3	8.7	-	452	516	-
Lkm	5	21.0	-	5	21	-
