Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.6	-	-	416	-	-
2h	8.4	8.4	-	470	465	-
3h+	-	9.3	10.9	-	727	758
Kaikki	10.3	9.2	10.6	442	640	718
Lkm	16	48	9	16	48	9
