Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.6	12.3	13.6	401	377	392
2h	10.6	10.2	10.3	523	481	516
3h+	9.6	9.2	8.4	721	721	693
Kaikki	11.2	10.3	9.7	502	507	549
Lkm	56.0	182.0	114.0	56	182	114
