Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.7	-	-	348	-	-
2h	10.1	-	-	510	-	-
3h+	9.4	8.9	8.3	628	759	742
Kaikki	9.8	9.0	8.5	515	707	661
Lkm	54.0	11	15	54	11	15
