Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	14.5	15.4	14.2	542	586	536
2h	12.4	12.1	13.9	675	661	707
3h+	11.7	11.5	9.7	909	945	849
Kaikki	12.4	12.1	11.8	723	749	707
Lkm	190.0	132.0	34.0	190	132	34
