Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.8	14.9	15.9	382	460	495
2h	11.2	12.0	12.3	538	588	625
3h+	10.8	10.1	9.9	797	813	815
Kaikki	11.3	12.4	12.6	570	565	602
Lkm	458.0	464.0	228.0	458	464	228
