Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.1	10.4	11.0	307	348	344
2h	8.4	8.2	8.8	468	427	435
3h+	8.0	8.0	8.4	586	669	628
Kaikki	8.4	8.8	9.0	442	434	474
Lkm	134.0	172.0	102.0	134	172	102
