Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.0	11.0	12.6	367	368	407
2h	9.8	9.7	10.4	572	481	565
3h+	10.3	9.7	-	802	718	-
Kaikki	10.2	10.0	9.7	628	480	540
Lkm	80.0	82.0	37	80	82	37
