Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.4	-	-	525	-	-
2h	11.8	-	13.5	600	-	716
3h+	11.1	11.6	10.9	857	963	843
Kaikki	11.8	12.5	12.0	659	830	767
Lkm	174.0	15	19	174	15	19
