Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.7	-	-	504	-	-
2h	11.0	10.2	-	506	528	-
3h+	10.9	9.8	-	837	767	-
Kaikki	11.1	10.0	12.0	572	673	709
Lkm	132.0	37	5	132	37	5
