Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	16.3	16.7	16.9	599	629	600
2h	15.1	16.8	16.7	777	838	844
3h+	13.8	15.6	16.8	1025	1265	1183
Kaikki	14.5	16.3	16.8	864	913	832
Lkm	534.0	250.0	138.0	534	250	138
