Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	14.9	14.9	16.6	466	458	481
2h	11.9	11.2	12.2	630	571	596
3h+	10.6	9.4	9.7	774	688	728
Kaikki	12.3	12.6	13.7	592	514	540
Lkm	912.0	1286.0	774.0	912	1286	774
