Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.5	12.7	13.3	401	437	445
2h	9.8	10.2	10.1	583	546	591
3h+	8.9	8.9	8.6	702	710	653
Kaikki	9.5	10.8	10.7	601	514	535
Lkm	78.0	72.0	68.0	78	72	68
