Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	20.0	-	-	676	-
2h	-	18.3	-	-	943	-
3h+	-	16.2	15.3	-	1171	1120
Kaikki	-	17.7	15.4	-	932	962
Lkm	-	52.0	11	-	52	11
