Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	8.7	-	-	481	-	-
3h+	8.6	-	-	715	-	-
Kaikki	8.7	9.9	-	562	629	-
Lkm	27.0	7	-	27	7	-
