Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	24.1	18.4	-	756	633
2h	-	17.5	16.9	-	754	778
3h+	-	14.6	14.1	-	1183	1046
Kaikki	14.6	17.3	16.0	859	896	811
Lkm	6	128.0	200.0	6	128	200
