Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.3	-	-	350	-	-
2h	8.0	-	-	437	-	-
3h+	-	-	-	-	-	-
Kaikki	8.5	8.3	7.8	449	594	540
Lkm	27	6	5	27	6	5
