Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.1	11.8	-	357	428	-
2h	9.3	-	-	483	-	-
3h+	8.9	7.9	7.8	692	762	624
Kaikki	9.3	8.7	8.9	509	623	567
Lkm	56.0	27	12	56	27	12
