Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.6	11.8	12.3	391	442	517
2h	10.1	10.4	11.3	540	536	571
3h+	9.8	8.7	9.3	804	784	830
Kaikki	10.0	9.9	10.3	654	579	661
Lkm	290.0	98.0	64.0	290	98	64
