Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	8.8	-	-	506	-
3h+	-	6.5	-	-	657	-
Kaikki	-	7.2	-	-	590	-
Lkm	-	18.0	-	-	18	-
