Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	20.7	22.2	-	875	829
2h	-	19.5	19.1	-	920	876
3h+	-	16.4	17.3	-	1162	1159
Kaikki	-	18.6	18.8	-	973	959
Lkm	-	82.0	56.0	-	82	56
