Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	9.1	7.1	10.2	519	362	623
3h+	9.3	-	-	727	-	-
Kaikki	9.3	6.5	10.0	566	447	652
Lkm	20.0	9	12	20	9	12
