Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.4	14.1	14.6	495	463	493
2h	11.0	11.9	12.1	581	570	574
3h+	6.1	9.2	9.0	741	746	682
Kaikki	9.4	11.5	11.7	591	572	564
Lkm	132.0	192.0	126.0	132	192	126
