Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.9	-	-	491	-	-
2h	12.0	12.2	-	608	645	-
3h+	11.1	11.0	12.0	1010	1032	1157
Kaikki	11.3	11.2	12.1	866	954	990
Lkm	358.0	134	22	358	134	22
