Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	14.2	15.9	-	524	535
2h	11.0	12.2	11.2	641	683	695
3h+	11.7	10.7	11.9	909	827	1017
Kaikki	11.6	11.9	12.4	796	690	799
Lkm	71	98.0	34.0	71	98	34
