Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.5	12.1	11.9	428	428	421
2h	11.2	9.5	10.5	505	530	603
3h+	9.7	8.8	9.4	729	729	895
Kaikki	10.7	9.5	10.5	546	597	586
Lkm	44.0	62.0	34.0	44	62	34
