Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	15.4	17.2	17.9	529	550	600
2h	12.4	12.2	13.3	687	664	692
3h+	11.7	10.4	11.1	860	835	870
Kaikki	12.6	12.9	14.4	695	653	669
Lkm	640.0	182.0	84.0	640	182	84
