Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.5	13.6	14.9	413	452	493
2h	10.3	10.7	11.2	529	582	590
3h+	9.6	8.5	13.3	721	855	903
Kaikki	10.0	10.3	12.7	574	609	613
Lkm	158.0	96.0	52.0	158	96	52
