Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.2	10.9	-	452	378	-
2h	11.4	9.8	10.3	578	498	580
3h+	10.6	11.0	-	815	977	-
Kaikki	11.1	10.6	8.8	653	603	614
Lkm	84.0	32.0	13	84	32	13
