Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.5	12.2	12.4	362	381	398
2h	11.2	9.3	10.0	477	470	488
3h+	9.9	8.6	9.1	714	691	695
Kaikki	10.6	10.0	10.5	504	475	487
Lkm	134.0	274.0	136.0	134	274	136
