Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.1	13.4	14.7	505	488	524
2h	11.8	12.6	11.8	596	613	636
3h+	11.2	9.6	10.7	952	945	1037
Kaikki	11.5	11.2	12.0	776	667	689
Lkm	200.0	74.0	42.0	200	74	42
