Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	24.7	21.7	25.2	741	739	807
2h	16.1	22.1	21.9	823	1363	1114
3h+	13.8	15.0	-	1039	1147	-
Kaikki	15.5	19.7	23.5	899	1013	912
Lkm	150.0	128.0	86	150	128	86
