Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.5	-	-	408	-
2h	7.9	-	11.2	407	-	697
3h+	-	8.5	-	-	674	-
Kaikki	8.0	9.4	9.5	449	564	695
Lkm	13	22	14	13	22	14
