Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.1	19.3	20.8	475	619	653
2h	12.7	16.0	17.4	663	809	858
3h+	11.7	13.1	14.2	921	1022	1059
Kaikki	12.2	15.4	16.7	726	808	848
Lkm	1308.0	350.0	148.0	1308	350	148
