Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	13.3	-	-	421	-
2h	10.3	10.8	-	563	666	-
3h+	-	10.5	-	-	753	-
Kaikki	10.3	11.1	12.3	638	613	550
Lkm	12	24.0	5	12	24	5
