Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.2	13.0	13.2	379	410	430
2h	9.5	9.9	11.1	498	507	537
3h+	9.8	8.0	9.2	745	750	765
Kaikki	10.3	10.0	10.9	508	516	549
Lkm	186.0	386.0	230.0	186	386	230
