Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	8.9	-	-	412	-
2h	-	7.9	-	-	409	-
3h+	6.4	7.5	-	595	597	-
Kaikki	6.6	8.0	8.8	529	473	463
Lkm	12	36.0	4	12	36	4
