Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	8.6	-	-	443	-	-
3h+	8.3	-	-	638	-	-
Kaikki	8.5	6.6	9.7	516	658	701
Lkm	32.0	4	6	32	4	6
