Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	14.5	23.7	25.9	505	649	694
2h	15.5	17.2	17.7	755	754	800
3h+	12.2	15.8	-	945	1051	-
Kaikki	14.4	21.0	22.7	554	692	725
Lkm	366.0	1164.0	468	366	1164	468
