Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.8	13.2	14.4	361	427	474
2h	8.8	10.0	10.2	491	521	523
3h+	8.5	9.0	9.1	648	674	705
Kaikki	8.9	10.4	10.6	504	531	563
Lkm	276.0	148.0	84.0	276	148	84
