Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	13.1	-	-	818	-	-
3h+	11.8	13.1	13.5	1015	1396	1025
Kaikki	12.0	13.1	14.1	973	1396	958
Lkm	122.0	12	9	122	12	9
