Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.3	11.3	11.9	359	371	393
2h	10.1	10.1	9.9	560	485	496
3h+	9.3	8.6	7.0	685	819	879
Kaikki	9.9	9.7	9.2	499	522	523
Lkm	80.0	116.0	58.0	80	116	58
