Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.6	14.9	15.5	409	469	462
2h	11.1	11.4	12.2	559	560	597
3h+	9.7	9.4	9.2	750	696	680
Kaikki	12.3	12.8	13.5	469	514	519
Lkm	558.0	1070.0	448.0	558	1070	448
