Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.6	14.6	14.3	400	465	460
2h	11.9	11.5	12.6	610	606	639
3h+	10.6	9.6	9.3	854	878	768
Kaikki	11.4	11.6	11.7	599	599	610
Lkm	478.0	136.0	66.0	478	136	66
