Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.0	16.8	14.6	375	504	526
2h	11.1	12.6	11.3	548	596	545
3h+	10.8	11.2	9.2	701	723	672
Kaikki	11.7	14.8	13.1	487	544	540
Lkm	60.0	366.0	218.0	60	366	218
