Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	8.4	-	-	556	-
Kaikki	-	7.3	-	-	475	-
Lkm	-	13.0	-	-	13	-
