Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	18.5	20.3	21.0	614	633	667
2h	15.8	12.6	-	687	677	-
3h+	11.8	13.4	12.9	1087	1141	1192
Kaikki	14.9	15.8	17.3	742	782	767
Lkm	56.0	100.0	46	56	100	46
