Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	13.8	14.3	-	423	481
2h	-	12.2	13.1	-	585	554
3h+	-	-	-	-	-	-
Kaikki	-	12.0	13.6	-	521	520
Lkm	-	37	21	-	37	21
