Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.1	-	-	287	-	-
2h	-	6.7	-	-	431	-
3h+	-	5.9	5.8	-	673	476
Kaikki	8.0	6.3	6.5	322	530	485
Lkm	15	34	10	15	34	10
