Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	13.4	-	-	458	-
2h	11.2	8.3	10.6	582	453	576
3h+	10.8	8.9	8.8	830	761	841
Kaikki	11.0	9.7	9.6	670	564	692
Lkm	61	68.0	34	61	68	34
