Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	8.6	-	-	300	-	-
2h	-	-	7.7	-	-	443
3h+	-	5.8	-	-	627	-
Kaikki	7.9	7.0	7.9	338	520	400
Lkm	12	13	10	12	13	10
