Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.2	12.7	14.6	396	417	447
2h	10.3	9.3	10.9	553	561	597
3h+	9.5	9.5	9.2	768	763	729
Kaikki	10.1	9.9	11.5	608	591	554
Lkm	816.0	328.0	90.0	816	328	90
