Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	9.7	-	-	510	-	-
3h+	-	7.3	-	-	837	-
Kaikki	9.1	7.0	7.2	462	708	496
Lkm	13	13	6	13	13	6
