Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	9.9	9.0	10.0	525	500	536
3h+	10.2	9.6	-	751	805	-
Kaikki	10.1	9.3	2.7	591	637	614
Lkm	37.0	39.0	9	37	39	9
