Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	14.2	14.5	-	464	475
2h	8.5	10.0	11.3	509	552	588
3h+	10.2	8.1	9.5	832	794	793
Kaikki	9.5	10.8	11.4	611	535	591
Lkm	31	110.0	92.0	31	110	92
